ts,coin,addr,kind,side,szi_prev,szi,delta,entryPx,mark
2026-08-21T05:20:36+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,ADD,SHORT,-1552.5107,-1887.1389,-334.6281999999999,2348.62,2363.0
2026-08-21T05:20:36+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,CLOSE,SHORT,-1966.4369,0.0,1966.4369,,2363.0
2026-08-21T05:20:36+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-35338.61,-36090.0428,-751.4328000000023,1956.11,2363.0
2026-08-21T05:20:36+00:00,ETH,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,ADD,SHORT,-392.3229,-467.6122,-75.28929999999997,2347.33,2363.0
2026-08-21T05:20:36+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,ADD,SHORT,-38.7437,-123.7888,-85.04509999999999,2357.88,2363.0
2026-08-21T05:20:36+00:00,ETH,0xbc1bc64be47052fbab69d12fe5da1c3327788d1b,ADD,LONG,1500.0,1549.1547,49.15470000000005,2290.19,2363.0
2026-08-21T05:20:36+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,ADD,SHORT,-9701.8936,-9756.8159,-54.92230000000018,2277.5,2363.0
2026-08-21T05:20:36+00:00,ETH,0xdf954bbe619273a56e0cfa90dad8382195dc7d72,ADD,SHORT,-6000.506,-6163.421,-162.91499999999996,2022.2,2363.0
2026-08-21T05:20:36+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,ADD,SHORT,-282.5185,-373.1608,-90.64229999999998,2345.42,2363.0
2026-08-21T05:20:36+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ADD,SHORT,-18337.3927,-19912.4951,-1575.1023999999998,2334.56,2363.0
2026-08-21T05:20:36+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,ADD,SHORT,-4.621,-71.4484,-66.82740000000001,2361.32,2363.0
2026-08-21T07:56:56+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,19000.0,17900.0,-1100.0,2182.89,2373.3
2026-08-21T07:56:56+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,SHORT,-7022.3131,-6519.4901,502.8230000000003,2333.21,2373.3
2026-08-21T07:56:56+00:00,ETH,0x0c684f333a7e120bce61383da670bbb0157e82d0,ADD,LONG,0.7388,112.2072,111.4684,2379.53,2373.3
2026-08-21T07:56:56+00:00,ETH,0x364a45829e8ce2940d8cff911076d8dec40b2e73,OPEN,LONG,0.0,420.6098,420.6098,2377.5,2373.3
2026-08-21T07:56:56+00:00,ETH,0x4e23288cee4960f9f962195c22948e4bc7ae20c3,REDUCE,SHORT,-9422.1088,-9188.9809,233.1278999999995,2354.85,2373.3
2026-08-21T07:56:56+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-36090.0428,-37068.8584,-978.8155999999944,1967.04,2373.3
2026-08-21T07:56:56+00:00,ETH,0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,ADD,SHORT,-1280.2278,-1705.1268,-424.8990000000001,2345.14,2373.3
2026-08-21T07:56:56+00:00,ETH,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,REDUCE,LONG,579.3237,434.4928,-144.83090000000004,2307.54,2373.3
2026-08-21T07:56:56+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,REDUCE,SHORT,-123.7888,-46.5599,77.2289,2374.92,2373.3
2026-08-21T07:56:56+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,ADD,LONG,2018.1549,4211.6212,2193.4662999999996,2376.76,2373.3
2026-08-21T07:56:56+00:00,ETH,0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,ADD,SHORT,-34046.78,-34152.4196,-105.63960000000225,2057.43,2373.3
2026-08-21T07:56:56+00:00,ETH,0xbc1bc64be47052fbab69d12fe5da1c3327788d1b,ADD,LONG,1549.1547,1635.321,86.16629999999986,2293.93,2373.3
2026-08-21T07:56:56+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,ADD,SHORT,-9756.8159,-10011.2677,-254.45180000000073,2280.09,2373.3
2026-08-21T07:56:56+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,REDUCE,SHORT,-373.1608,-326.1933,46.96749999999997,2347.47,2373.3
2026-08-21T07:56:56+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,ADD,SHORT,-19912.4951,-21156.2799,-1243.7848000000013,2346.27,2373.3
2026-08-21T07:56:56+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,ADD,LONG,-71.4484,99.5241,170.97250000000005,2373.64,2373.3
2026-08-21T07:56:56+00:00,ETH,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,REDUCE,SHORT,-7961.4554,-7759.7405,201.71489999999991,1789.28,2373.3
2026-08-21T07:56:56+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,ADD,SHORT,-4221.0368,-4383.9352,-162.89840000000004,2317.47,2373.3
2026-08-21T07:56:56+00:00,ETH,0xfc667adba8d4837586078f4fdcdc29804337ca06,ADD,SHORT,-1916.0966,-3733.98,-1817.8834,2346.15,2373.3
2026-08-21T09:55:09+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,17900.0,16600.0,-1300.0,2207.42,2409.5
2026-08-21T09:55:09+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,SHORT,-6519.4901,-6396.1109,123.37920000000032,2337.55,2409.5
2026-08-21T09:55:09+00:00,ETH,0x0ad9e656d9e6211d0ea1c5462342e1fc94cc4cbf,OPEN,LONG,0.0,1024.5901,1024.5901,2444.73,2409.5
2026-08-21T09:55:09+00:00,ETH,0x0c684f333a7e120bce61383da670bbb0157e82d0,CLOSE,LONG,112.2072,0.0,-112.2072,,2409.5
2026-08-21T09:55:09+00:00,ETH,0x17c3c8fdbcb7d1b240ce08965e09b1fc91cba868,REDUCE,LONG,1030.1765,905.4649,-124.71160000000008,1847.4,2409.5
2026-08-21T09:55:09+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,ADD,SHORT,-1866.8121,-1978.4838,-111.67169999999987,2382.9,2409.5
2026-08-21T09:55:09+00:00,ETH,0x364a45829e8ce2940d8cff911076d8dec40b2e73,ADD,LONG,420.6098,829.1065,408.4967,2411.56,2409.5
2026-08-21T09:55:09+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,OPEN,SHORT,0.0,-2900.1828,-2900.1828,2402.15,2409.5
2026-08-21T09:55:09+00:00,ETH,0x4e23288cee4960f9f962195c22948e4bc7ae20c3,ADD,SHORT,-9188.9809,-11936.345,-2747.364099999999,2365.8,2409.5
2026-08-21T09:55:09+00:00,ETH,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,ADD,SHORT,-37068.8584,-37198.4106,-129.55220000000554,1968.53,2409.5
2026-08-21T09:55:09+00:00,ETH,0x61ceef212ff4a86933c69fb6aca2fe35d8f2a62b,ADD,SHORT,-1705.1268,-3361.4628,-1656.3359999999998,2379.54,2409.5
2026-08-21T09:55:09+00:00,ETH,0x795cfd1b03eafc11c4ec958b8a94cfc9aa64a242,OPEN,SHORT,0.0,-2048.9951,-2048.9951,2439.15,2409.5
2026-08-21T09:55:09+00:00,ETH,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,ADD,LONG,-46.5599,52.4676,99.0275,2409.7,2409.5
2026-08-21T09:55:09+00:00,ETH,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,REDUCE,SHORT,-2518.6664,-2445.9321,72.73430000000008,2145.66,2409.5
2026-08-21T09:55:09+00:00,ETH,0x9546b9d4103be41ce13483a8f299d0df0eeb181c,ADD,LONG,4211.6212,5000.0,788.3788000000004,2387.7,2409.5
2026-08-21T09:55:09+00:00,ETH,0xa2ce501d9c0c5e23d34272f84402cfb7835b3126,ADD,LONG,5016.8752,6055.5492,1038.674,1957.84,2409.5
2026-08-21T09:55:09+00:00,ETH,0xa445a0a15b1d50fa0c4bfe6796d9447e0da5329d,CLOSE,SHORT,-5224.8632,0.0,5224.8632,,2409.5
2026-08-21T09:55:09+00:00,ETH,0xb0026ca48937bd18c5941c05decab68b0fcced8a,OPEN,SHORT,0.0,-532.8899,-532.8899,2157.61,2409.5
